strain_id,well,cu,species,t_capture_h,t_onset_h,max_area,max_chroma,n_tp
161.0,18,25.0,Rhodotorula mucilaginosa,42.0,0.0,31332.0,17.32946156788442,20
161.0,18,30.0,Rhodotorula mucilaginosa,30.0,0.0,24726.0,17.273402157294164,35
161.0,36,0.0,Rhodotorula mucilaginosa,36.0,36.0,48743.0,13.28535504104662,20
161.0,36,5.0,Rhodotorula mucilaginosa,36.0,36.0,58199.0,12.671989729781796,20
161.0,36,10.0,Rhodotorula mucilaginosa,42.0,0.0,48059.0,13.285652414796388,20
161.0,36,15.0,Rhodotorula mucilaginosa,42.0,0.0,38817.0,12.021020782565254,20
161.0,36,20.0,Rhodotorula mucilaginosa,54.0,0.0,30401.0,16.876190913684415,18
161.0,36,25.0,Rhodotorula mucilaginosa,0.0,0.0,23068.0,17.237984729288453,19
161.0,36,30.0,Rhodotorula mucilaginosa,54.0,0.0,14967.0,17.077067482425786,21
161.0,80,0.0,Rhodotorula mucilaginosa,48.0,60.0,29256.0,10.756699992396223,18
161.0,80,5.0,Rhodotorula mucilaginosa,42.0,36.0,44909.0,12.793010928763854,20
161.0,80,10.0,Rhodotorula mucilaginosa,0.0,0.0,46080.0,12.575156335756311,19
161.0,80,15.0,Rhodotorula mucilaginosa,36.0,6.0,41487.0,11.27511785586979,19
161.0,80,20.0,Rhodotorula mucilaginosa,36.0,6.0,37860.0,11.877073750930926,19
161.0,80,25.0,Rhodotorula mucilaginosa,42.0,0.0,32298.0,17.47947776056557,34
161.0,80,30.0,Rhodotorula mucilaginosa,24.0,24.0,14583.0,12.039970937053951,16
161.0,83,0.0,Rhodotorula mucilaginosa,30.0,30.0,38384.0,13.917182300558554,20
161.0,83,5.0,Rhodotorula mucilaginosa,24.0,30.0,46368.0,17.178332873103244,20
161.0,83,10.0,Rhodotorula mucilaginosa,24.0,36.0,44961.0,12.977964021053351,20
161.0,83,15.0,Rhodotorula mucilaginosa,18.0,48.0,42830.0,10.547236734061029,20
161.0,83,20.0,Rhodotorula mucilaginosa,18.0,0.0,34328.0,10.219007555369345,20
161.0,83,25.0,Rhodotorula mucilaginosa,18.0,0.0,26523.0,15.173399114670527,20
161.0,83,30.0,Rhodotorula mucilaginosa,6.0,0.0,16658.0,16.990767633354395,34
162.0,28,30.0,Rhodotorula mucilaginosa,0.0,0.0,495.0,17.041136641332574,6
162.0,32,0.0,Rhodotorula mucilaginosa,48.0,54.0,30350.0,12.453424889533691,20
162.0,32,5.0,Rhodotorula mucilaginosa,42.0,42.0,56323.0,13.219988387111645,20
162.0,32,10.0,Rhodotorula mucilaginosa,42.0,0.0,47333.0,10.551073843287298,20
162.0,32,15.0,Rhodotorula mucilaginosa,36.0,6.0,37016.0,10.00703803920633,19
162.0,32,20.0,Rhodotorula mucilaginosa,36.0,0.0,32513.0,16.784059523979252,27
162.0,32,25.0,Rhodotorula mucilaginosa,36.0,0.0,23973.0,17.567332395200008,29
162.0,32,30.0,Rhodotorula mucilaginosa,30.0,0.0,14554.0,17.136901974750458,37
162.0,78,0.0,Rhodotorula mucilaginosa,30.0,42.0,46991.0,13.04740999716992,20
162.0,78,5.0,Rhodotorula mucilaginosa,36.0,48.0,54962.0,13.17000296382267,20
162.0,78,10.0,Rhodotorula mucilaginosa,36.0,0.0,46635.0,10.913495807167475,20
162.0,78,15.0,Rhodotorula mucilaginosa,30.0,0.0,42731.0,9.899817650432388,20
162.0,78,20.0,Rhodotorula mucilaginosa,30.0,0.0,34290.0,14.891619162901309,19
162.0,78,25.0,Rhodotorula mucilaginosa,24.0,0.0,28972.0,16.175518029193434,19
162.0,78,30.0,Rhodotorula mucilaginosa,18.0,0.0,22605.0,17.296522126160067,50
162.0,81,0.0,Rhodotorula mucilaginosa,0.0,42.0,41674.0,12.12453714854447,20
162.0,81,5.0,Rhodotorula mucilaginosa,36.0,42.0,51964.0,13.924399405090329,20
162.0,81,10.0,Rhodotorula mucilaginosa,36.0,0.0,47201.0,11.406875270210064,19
162.0,81,15.0,Rhodotorula mucilaginosa,30.0,0.0,44130.0,9.795068183508668,20
162.0,81,20.0,Rhodotorula mucilaginosa,24.0,0.0,36853.0,15.110239549988464,20
162.0,81,25.0,Rhodotorula mucilaginosa,24.0,0.0,27437.0,17.42800955070134,29
162.0,81,30.0,Rhodotorula mucilaginosa,6.0,0.0,10366.0,17.63173446248695,21
163.0,56,0.0,Rhodotorula mucilaginosa,42.0,102.0,30400.0,7.749981875417928,20
163.0,56,5.0,Rhodotorula mucilaginosa,36.0,36.0,49604.0,13.484413761584396,20
163.0,56,10.0,Rhodotorula mucilaginosa,42.0,0.0,46622.0,10.880238604448008,20
163.0,56,15.0,Rhodotorula mucilaginosa,6.0,6.0,43203.0,11.073674254764295,19
163.0,56,20.0,Rhodotorula mucilaginosa,36.0,0.0,42228.0,17.465875860194085,27
163.0,56,25.0,Rhodotorula mucilaginosa,36.0,0.0,36389.0,17.402237966276147,48
163.0,56,30.0,Rhodotorula mucilaginosa,42.0,0.0,14643.0,17.23775181425464,43
163.0,62,0.0,Rhodotorula mucilaginosa,30.0,54.0,52281.0,9.514553883212573,20
163.0,62,5.0,Rhodotorula mucilaginosa,24.0,36.0,65733.0,13.62990417638592,20
163.0,62,10.0,Rhodotorula mucilaginosa,30.0,0.0,61715.0,11.217992429453568,20
163.0,62,15.0,Rhodotorula mucilaginosa,24.0,0.0,60680.0,9.974264508658951,20
163.0,62,20.0,Rhodotorula mucilaginosa,18.0,0.0,54013.0,15.189435421405115,21
163.0,62,25.0,Rhodotorula mucilaginosa,6.0,0.0,49870.0,17.274927614214793,26
163.0,62,30.0,Rhodotorula mucilaginosa,24.0,0.0,22648.0,17.087981227345928,30
163.0,82,0.0,Rhodotorula mucilaginosa,36.0,72.0,40153.0,9.177777382832325,20
163.0,82,5.0,Rhodotorula mucilaginosa,42.0,42.0,45206.0,13.51614425655946,20
163.0,82,10.0,Rhodotorula mucilaginosa,42.0,0.0,44642.0,10.631034286675591,19
163.0,82,15.0,Rhodotorula mucilaginosa,42.0,0.0,39442.0,10.584973847365488,20
163.0,82,20.0,Rhodotorula mucilaginosa,36.0,0.0,36818.0,15.072640088582965,20
163.0,82,25.0,Rhodotorula mucilaginosa,36.0,0.0,28189.0,16.413579667753858,21
163.0,82,30.0,Rhodotorula mucilaginosa,48.0,0.0,12286.0,14.246366311397944,20
163.0,89,0.0,Rhodotorula mucilaginosa,42.0,78.0,28345.0,8.880869425035803,20
163.0,89,5.0,Rhodotorula mucilaginosa,42.0,42.0,27235.0,11.343274799699012,20
163.0,89,10.0,Rhodotorula mucilaginosa,48.0,66.0,23265.0,8.58546508819775,20
163.0,89,15.0,Rhodotorula mucilaginosa,48.0,0.0,19718.0,9.042181179642734,20
163.0,89,20.0,Rhodotorula mucilaginosa,48.0,18.0,18841.0,9.721536364084765,17
163.0,89,25.0,Rhodotorula mucilaginosa,42.0,0.0,15284.0,17.245481213885718,22
163.0,89,30.0,Rhodotorula mucilaginosa,48.0,0.0,9944.0,17.098887464289454,39
164.0,6,0.0,Rhodotorula mucilaginosa,42.0,48.0,28438.0,10.600520178956405,20
164.0,6,5.0,Rhodotorula mucilaginosa,36.0,30.0,46550.0,13.802594670513471,20
164.0,6,10.0,Rhodotorula mucilaginosa,36.0,0.0,40635.0,12.924092664992418,20
164.0,6,15.0,Rhodotorula mucilaginosa,36.0,42.0,40229.0,11.587260586121468,20
164.0,6,20.0,Rhodotorula mucilaginosa,36.0,0.0,38764.0,16.901910907657015,22
164.0,6,25.0,Rhodotorula mucilaginosa,36.0,0.0,35299.0,17.37784680438892,22
164.0,6,30.0,Rhodotorula mucilaginosa,30.0,0.0,29457.0,17.122201661624725,24
164.0,19,0.0,Rhodotorula mucilaginosa,36.0,48.0,39253.0,11.283219988384865,20
164.0,19,5.0,Rhodotorula mucilaginosa,36.0,48.0,46915.0,13.171661402521815,20
164.0,19,10.0,Rhodotorula mucilaginosa,36.0,0.0,48790.0,12.091411052129766,20
164.0,19,15.0,Rhodotorula mucilaginosa,30.0,0.0,44112.0,11.533125244104236,20
164.0,19,20.0,Rhodotorula mucilaginosa,36.0,0.0,38066.0,15.334656491356393,19
164.0,19,25.0,Rhodotorula mucilaginosa,30.0,0.0,39565.0,15.349051273429328,20
164.0,19,30.0,Rhodotorula mucilaginosa,0.0,0.0,33767.0,16.54225219673615,20
164.0,39,0.0,Rhodotorula mucilaginosa,42.0,,36110.0,6.340690717269697,20
164.0,39,5.0,Rhodotorula mucilaginosa,42.0,66.0,33801.0,11.774206056321024,20
164.0,39,10.0,Rhodotorula mucilaginosa,48.0,,26102.0,6.898245396337496,20
164.0,39,15.0,Rhodotorula mucilaginosa,48.0,0.0,26795.0,8.712175212168857,20
164.0,39,20.0,Rhodotorula mucilaginosa,54.0,0.0,18828.0,13.256655314888896,17
164.0,39,25.0,Rhodotorula mucilaginosa,48.0,0.0,24859.0,17.26457645816378,27
164.0,39,30.0,Rhodotorula mucilaginosa,0.0,0.0,6480.0,17.049917727201567,15
164.0,83,0.0,Rhodotorula mucilaginosa,36.0,54.0,30058.0,10.070937338527166,20
164.0,83,5.0,Rhodotorula mucilaginosa,36.0,42.0,35053.0,12.695336256160056,20
164.0,83,10.0,Rhodotorula mucilaginosa,42.0,0.0,37299.0,11.905632887648116,19
164.0,83,15.0,Rhodotorula mucilaginosa,42.0,0.0,33424.0,11.017877586624776,20
164.0,83,20.0,Rhodotorula mucilaginosa,36.0,0.0,33694.0,15.48767753719325,20
164.0,83,25.0,Rhodotorula mucilaginosa,36.0,0.0,29981.0,16.13177424470335,20
164.0,83,30.0,Rhodotorula mucilaginosa,36.0,0.0,27880.0,14.773062741399167,20
165.0,26,0.0,,36.0,42.0,36254.0,10.850038161878675,20
165.0,26,5.0,,36.0,48.0,48291.0,12.41948055009635,20
165.0,26,10.0,,42.0,0.0,41528.0,10.214758939408307,20
165.0,26,15.0,,36.0,0.0,42079.0,10.026147480565854,20
165.0,26,20.0,,36.0,0.0,40788.0,17.145349605634486,28
165.0,26,25.0,,30.0,0.0,37550.0,17.35919035210131,22
165.0,26,30.0,,6.0,0.0,33655.0,16.59840377122125,20
165.0,38,0.0,,30.0,42.0,34531.0,11.153640968836791,20
165.0,38,5.0,,24.0,36.0,43493.0,13.772763725933537,20
165.0,38,10.0,,18.0,48.0,44980.0,12.738694264627826,20
165.0,38,15.0,,18.0,12.0,45769.0,12.11555066320591,20
165.0,38,20.0,,24.0,0.0,45246.0,10.85872091906548,20
165.0,38,25.0,,18.0,0.0,44710.0,14.596747809220526,20
165.0,38,30.0,,0.0,0.0,39889.0,17.019919264846113,20
165.0,48,0.0,,42.0,66.0,28599.0,9.802497380827626,20
165.0,48,5.0,,42.0,54.0,42784.0,11.99556417202698,20
165.0,48,10.0,,42.0,0.0,39768.0,10.846857261501295,20
165.0,48,15.0,,36.0,0.0,38507.0,10.096416725983785,20
165.0,48,20.0,,36.0,0.0,38852.0,17.462568685612013,29
165.0,48,25.0,,36.0,0.0,37263.0,17.51246267702632,33
165.0,48,30.0,,36.0,0.0,32495.0,16.98700792327447,36
165.0,84,0.0,,30.0,,128909.0,1.7461397110977392,20
165.0,84,5.0,,18.0,108.0,33649.0,8.459654913171725,20
165.0,84,10.0,,42.0,0.0,26109.0,12.48296607929382,19
165.0,84,15.0,,42.0,0.0,27822.0,11.216741236173156,20
165.0,84,20.0,,42.0,0.0,29287.0,16.6033833564088,28
165.0,84,25.0,,42.0,0.0,26481.0,16.0619287073521,20
165.0,84,30.0,,36.0,0.0,24774.0,15.401711036639938,20
166.0,4,0.0,Rhodotorula mucilaginosa,48.0,66.0,36962.0,9.556878248703454,20
166.0,4,5.0,Rhodotorula mucilaginosa,42.0,66.0,47239.0,9.820846703351044,20
166.0,4,10.0,Rhodotorula mucilaginosa,48.0,0.0,40035.0,8.755083117351,20
166.0,4,15.0,Rhodotorula mucilaginosa,48.0,0.0,25123.0,9.37035432293077,18
166.0,4,20.0,Rhodotorula mucilaginosa,60.0,0.0,11753.0,15.969011655611968,14
166.0,4,25.0,Rhodotorula mucilaginosa,66.0,0.0,4631.0,17.223528243208946,12
166.0,46,0.0,Rhodotorula mucilaginosa,24.0,36.0,57057.0,12.926653612302404,20
166.0,46,5.0,Rhodotorula mucilaginosa,24.0,30.0,65183.0,15.2325658295856,20
166.0,46,10.0,Rhodotorula mucilaginosa,24.0,0.0,62234.0,13.806675955631864,20
166.0,46,15.0,Rhodotorula mucilaginosa,18.0,6.0,60221.0,13.190334632495604,20
166.0,46,20.0,Rhodotorula mucilaginosa,18.0,0.0,52518.0,11.619597487073976,20
166.0,46,25.0,Rhodotorula mucilaginosa,12.0,0.0,46045.0,17.2120003587442,31
166.0,46,30.0,Rhodotorula mucilaginosa,24.0,0.0,27596.0,17.07518376436623,28
166.0,60,0.0,Rhodotorula mucilaginosa,48.0,72.0,35440.0,9.467544556896756,20
166.0,60,5.0,Rhodotorula mucilaginosa,54.0,78.0,35902.0,9.538346038379462,20
166.0,60,10.0,Rhodotorula mucilaginosa,54.0,0.0,29483.0,7.925217878282522,20
166.0,60,15.0,Rhodotorula mucilaginosa,60.0,0.0,18572.0,8.912516103517415,20
166.0,60,20.0,Rhodotorula mucilaginosa,0.0,0.0,1172.0,15.770363902573052,9
166.0,60,25.0,Rhodotorula mucilaginosa,0.0,0.0,1121.0,16.27840749079374,21
166.0,60,30.0,Rhodotorula mucilaginosa,0.0,0.0,1465.5,17.27013452003378,17
166.0,86,0.0,Rhodotorula mucilaginosa,42.0,84.0,31329.0,8.934633877537065,17
166.0,86,5.0,Rhodotorula mucilaginosa,48.0,72.0,34169.0,10.29885465546658,20
166.0,86,10.0,Rhodotorula mucilaginosa,54.0,0.0,30506.0,9.098579959493078,16
166.0,86,15.0,Rhodotorula mucilaginosa,54.0,0.0,19845.0,11.10451792056829,17
166.0,86,20.0,Rhodotorula mucilaginosa,48.0,6.0,12362.0,11.988080606650724,16
166.0,86,25.0,Rhodotorula mucilaginosa,60.0,6.0,4560.0,17.257028124135935,19
167.0,30,0.0,Rhodotorula mucilaginosa,36.0,102.0,39900.0,7.618369261483402,20
167.0,30,5.0,Rhodotorula mucilaginosa,24.0,36.0,48367.0,12.63130927149184,20
167.0,30,10.0,Rhodotorula mucilaginosa,24.0,0.0,43532.0,10.572849344378035,20
167.0,30,15.0,Rhodotorula mucilaginosa,18.0,36.0,40034.0,11.18533698787863,20
167.0,30,20.0,Rhodotorula mucilaginosa,24.0,0.0,30636.0,16.779764282667617,28
167.0,30,25.0,Rhodotorula mucilaginosa,6.0,0.0,24500.0,17.497838542644473,26
167.0,30,30.0,Rhodotorula mucilaginosa,30.0,0.0,7923.0,17.267276355934243,33
167.0,61,0.0,Rhodotorula mucilaginosa,36.0,108.0,34915.0,7.4312254141228,20
167.0,61,5.0,Rhodotorula mucilaginosa,42.0,48.0,31905.0,11.84741866826165,20
167.0,61,10.0,Rhodotorula mucilaginosa,48.0,0.0,31593.0,9.289597811621697,20
167.0,61,15.0,Rhodotorula mucilaginosa,42.0,0.0,27786.0,11.619346516407347,20
167.0,61,20.0,Rhodotorula mucilaginosa,54.0,0.0,17481.0,16.87360578031749,18
167.0,61,25.0,Rhodotorula mucilaginosa,6.0,0.0,10713.0,17.21019668271365,19
167.0,61,30.0,Rhodotorula mucilaginosa,0.0,0.0,1410.0,17.164608324075644,25
167.0,87,0.0,Rhodotorula mucilaginosa,42.0,114.0,29550.0,7.063851839797678,20
167.0,87,5.0,Rhodotorula mucilaginosa,42.0,54.0,29790.0,11.777362542158162,20
167.0,87,10.0,Rhodotorula mucilaginosa,42.0,0.0,30070.0,9.320581660740883,19
167.0,87,15.0,Rhodotorula mucilaginosa,42.0,0.0,25307.0,10.459513014540049,20
167.0,87,20.0,Rhodotorula mucilaginosa,42.0,0.0,20193.0,16.46961407104225,29
167.0,87,25.0,Rhodotorula mucilaginosa,0.0,0.0,47750.0,17.583538206874874,27
167.0,87,30.0,Rhodotorula mucilaginosa,0.0,0.0,5316.0,15.321041000904872,20
167.0,93,0.0,Rhodotorula mucilaginosa,18.0,36.0,48409.0,12.684658774234975,20
167.0,93,5.0,Rhodotorula mucilaginosa,18.0,36.0,53192.0,14.742168502684176,20
167.0,93,10.0,Rhodotorula mucilaginosa,24.0,6.0,50290.0,13.481970290665004,20
167.0,93,15.0,Rhodotorula mucilaginosa,18.0,6.0,49592.0,12.304947495007037,20
167.0,93,20.0,Rhodotorula mucilaginosa,24.0,0.0,43193.0,10.77476895083653,20
167.0,93,25.0,Rhodotorula mucilaginosa,30.0,0.0,39374.0,15.996921455855947,21
167.0,93,30.0,Rhodotorula mucilaginosa,30.0,0.0,29386.0,17.057276234217973,20
168.0,28,0.0,Rhodotorula mucilaginosa,30.0,48.0,39117.0,10.68422953217396,20
168.0,28,5.0,Rhodotorula mucilaginosa,30.0,48.0,35737.0,13.036820298497265,20
168.0,28,10.0,Rhodotorula mucilaginosa,36.0,0.0,32032.0,11.564480315234002,20
168.0,28,15.0,Rhodotorula mucilaginosa,36.0,0.0,31034.0,11.747909640806224,20
168.0,28,20.0,Rhodotorula mucilaginosa,36.0,0.0,29544.0,13.799178947842291,19
168.0,28,25.0,Rhodotorula mucilaginosa,36.0,0.0,31089.0,16.50330903005781,20
168.0,28,30.0,Rhodotorula mucilaginosa,48.0,0.0,17369.0,17.188247836820242,20
168.0,71,0.0,Rhodotorula mucilaginosa,42.0,60.0,35697.0,10.87694311227546,20
168.0,71,5.0,Rhodotorula mucilaginosa,24.0,36.0,59842.0,16.114477413773603,20
168.0,71,10.0,Rhodotorula mucilaginosa,24.0,0.0,57645.0,14.862428432753346,20
168.0,71,15.0,Rhodotorula mucilaginosa,30.0,0.0,49730.0,12.419580305521931,20
168.0,71,20.0,Rhodotorula mucilaginosa,24.0,0.0,46773.0,11.575255712041626,20
168.0,71,25.0,Rhodotorula mucilaginosa,24.0,0.0,38737.0,16.274260731807313,20
168.0,71,30.0,Rhodotorula mucilaginosa,0.0,0.0,16939.0,16.936379875960377,21
168.0,72,0.0,Rhodotorula mucilaginosa,0.0,60.0,24325.0,10.462291806880682,20
168.0,72,5.0,Rhodotorula mucilaginosa,36.0,42.0,28732.0,13.318637642230833,20
168.0,72,10.0,Rhodotorula mucilaginosa,6.0,0.0,28293.0,11.619362545426547,20
168.0,72,15.0,Rhodotorula mucilaginosa,36.0,0.0,27248.0,11.161568290104372,20
168.0,72,20.0,Rhodotorula mucilaginosa,36.0,0.0,29737.0,17.097146651741994,23
168.0,72,25.0,Rhodotorula mucilaginosa,36.0,0.0,26813.0,17.51054634121055,26
168.0,72,30.0,Rhodotorula mucilaginosa,36.0,0.0,24024.0,17.01619204481056,35
168.0,88,0.0,Rhodotorula mucilaginosa,0.0,60.0,32253.0,10.136516089407673,22
168.0,88,5.0,Rhodotorula mucilaginosa,0.0,42.0,38303.0,13.402307862430725,20
168.0,88,10.0,Rhodotorula mucilaginosa,36.0,6.0,34612.0,11.249265645665265,18
168.0,88,15.0,Rhodotorula mucilaginosa,30.0,0.0,32334.0,11.050873573064608,20
168.0,88,20.0,Rhodotorula mucilaginosa,36.0,0.0,31785.0,16.612712355435196,21
168.0,88,25.0,Rhodotorula mucilaginosa,42.0,0.0,29503.0,17.52055231117757,30
168.0,88,30.0,Rhodotorula mucilaginosa,18.0,0.0,79051.5,17.52188419896334,22
169.0,5,0.0,Rhodotorula mucilaginosa,48.0,96.0,24831.0,8.108602052050939,20
169.0,5,5.0,Rhodotorula mucilaginosa,42.0,66.0,28050.0,10.554792094149471,20
169.0,5,10.0,Rhodotorula mucilaginosa,48.0,0.0,24196.0,8.839887242418706,19
169.0,5,15.0,Rhodotorula mucilaginosa,42.0,24.0,23301.0,9.228073630819484,16
169.0,5,20.0,Rhodotorula mucilaginosa,36.0,0.0,25438.0,16.103745091094495,19
169.0,5,25.0,Rhodotorula mucilaginosa,42.0,0.0,23398.0,16.856230563168342,23
169.0,5,30.0,Rhodotorula mucilaginosa,0.0,0.0,19595.5,17.107210185001833,20
169.0,23,0.0,Rhodotorula mucilaginosa,60.0,96.0,18139.0,8.15843763744687,15
169.0,23,5.0,Rhodotorula mucilaginosa,66.0,90.0,15268.0,9.956461286268098,13
169.0,23,15.0,Rhodotorula mucilaginosa,60.0,,12643.0,6.817714713428506,14
169.0,23,20.0,Rhodotorula mucilaginosa,60.0,0.0,13279.0,17.35457694241436,20
169.0,23,25.0,Rhodotorula mucilaginosa,6.0,0.0,307.0,17.467628625062105,8
169.0,23,30.0,Rhodotorula mucilaginosa,6.0,0.0,14924.0,17.117226435321733,19
169.0,60,0.0,Rhodotorula mucilaginosa,24.0,36.0,52424.0,12.079781388138032,20
169.0,60,5.0,Rhodotorula mucilaginosa,30.0,36.0,58451.0,15.288964966549925,20
169.0,60,10.0,Rhodotorula mucilaginosa,30.0,0.0,54839.0,14.43113578161819,20
169.0,60,15.0,Rhodotorula mucilaginosa,30.0,0.0,52123.0,12.69138716086882,20
169.0,60,20.0,Rhodotorula mucilaginosa,30.0,0.0,51040.0,11.15988227853004,20
169.0,60,25.0,Rhodotorula mucilaginosa,30.0,0.0,48362.0,17.22673954062384,26
169.0,60,30.0,Rhodotorula mucilaginosa,30.0,0.0,39562.0,17.055075071217164,28
169.0,89,0.0,Rhodotorula mucilaginosa,42.0,90.0,23736.0,8.251411859632091,19
169.0,89,5.0,Rhodotorula mucilaginosa,48.0,66.0,25856.0,10.37497562634269,20
169.0,89,10.0,Rhodotorula mucilaginosa,54.0,0.0,19309.0,9.562340281843074,16
169.0,89,15.0,Rhodotorula mucilaginosa,54.0,36.0,18969.0,8.337993068646703,14
169.0,89,20.0,Rhodotorula mucilaginosa,54.0,0.0,16927.0,15.396073796492592,15
169.0,89,25.0,Rhodotorula mucilaginosa,54.0,0.0,12917.0,17.908389592321,25
170.0,2,0.0,Rhodotorula mucilaginosa,54.0,66.0,21857.0,9.315410284031648,16
170.0,2,5.0,Rhodotorula mucilaginosa,48.0,48.0,31923.0,11.658593819502167,18
170.0,2,10.0,Rhodotorula mucilaginosa,48.0,0.0,32222.0,10.17108337705569,20
170.0,2,15.0,Rhodotorula mucilaginosa,48.0,24.0,27750.0,9.099066937366,16
170.0,2,20.0,Rhodotorula mucilaginosa,42.0,0.0,30541.0,17.023373157298252,23
170.0,2,25.0,Rhodotorula mucilaginosa,48.0,6.0,21863.0,17.400400815010148,19
170.0,2,30.0,Rhodotorula mucilaginosa,54.0,0.0,15397.0,17.314441528668603,19
170.0,29,0.0,Rhodotorula mucilaginosa,24.0,30.0,42957.0,15.124429520983808,20
170.0,29,5.0,Rhodotorula mucilaginosa,36.0,36.0,55436.0,13.615116428811358,20
170.0,29,10.0,Rhodotorula mucilaginosa,36.0,42.0,47447.0,10.000882838030718,20
170.0,29,15.0,Rhodotorula mucilaginosa,24.0,54.0,36396.0,8.908111852504067,20
170.0,29,20.0,Rhodotorula mucilaginosa,18.0,0.0,26089.0,10.875486901048284,20
170.0,29,25.0,Rhodotorula mucilaginosa,18.0,0.0,17417.0,15.054894806807464,20
170.0,29,30.0,Rhodotorula mucilaginosa,0.0,0.0,3947.0,17.176002393363405,22
170.0,90,0.0,Rhodotorula mucilaginosa,48.0,66.0,21664.0,9.502475323665116,20
170.0,90,5.0,Rhodotorula mucilaginosa,42.0,48.0,28606.0,13.02807478283121,20
170.0,90,10.0,Rhodotorula mucilaginosa,48.0,0.0,25978.0,10.205099600111362,18
170.0,90,15.0,Rhodotorula mucilaginosa,42.0,0.0,27553.0,9.790057016506257,20
170.0,90,20.0,Rhodotorula mucilaginosa,48.0,0.0,23417.0,16.517938938320555,18
170.0,90,25.0,Rhodotorula mucilaginosa,48.0,0.0,18681.0,17.382025421950452,29
170.0,90,30.0,Rhodotorula mucilaginosa,18.0,0.0,13934.0,15.49093210362887,18
170.0,93,0.0,Rhodotorula mucilaginosa,48.0,72.0,28203.0,8.922437926830264,20
170.0,93,5.0,Rhodotorula mucilaginosa,42.0,42.0,37785.0,11.923352900179804,20
170.0,93,10.0,Rhodotorula mucilaginosa,36.0,0.0,37850.0,9.949827866602304,20
170.0,93,15.0,Rhodotorula mucilaginosa,42.0,0.0,34396.0,8.662005924573835,20
170.0,93,20.0,Rhodotorula mucilaginosa,36.0,0.0,32515.0,15.788752924687431,20
170.0,93,25.0,Rhodotorula mucilaginosa,42.0,6.0,30222.0,16.330556259315298,20
170.0,93,30.0,Rhodotorula mucilaginosa,6.0,0.0,17236.0,17.006762975240697,23
171.0,13,0.0,Rhodotorula mucilaginosa,30.0,54.0,47826.0,10.551341017180714,20
171.0,13,5.0,Rhodotorula mucilaginosa,30.0,42.0,57964.0,13.032941808152616,20
171.0,13,10.0,Rhodotorula mucilaginosa,30.0,48.0,53003.0,10.425631769496574,20
171.0,13,15.0,Rhodotorula mucilaginosa,24.0,0.0,50266.0,9.296394221009464,20
171.0,13,20.0,Rhodotorula mucilaginosa,30.0,0.0,35337.0,10.59582411339762,20
171.0,13,25.0,Rhodotorula mucilaginosa,24.0,0.0,25298.0,15.875858707848131,20
171.0,13,30.0,Rhodotorula mucilaginosa,0.0,0.0,10845.0,16.50465504984841,20
171.0,17,0.0,Rhodotorula mucilaginosa,30.0,36.0,14335.0,13.35060487407902,20
171.0,17,5.0,Rhodotorula mucilaginosa,30.0,42.0,14898.0,16.048922176931256,20
171.0,17,10.0,Rhodotorula mucilaginosa,30.0,0.0,15146.0,14.496681478065026,20
171.0,17,15.0,Rhodotorula mucilaginosa,30.0,0.0,18424.0,12.793005224517463,20
171.0,17,20.0,Rhodotorula mucilaginosa,24.0,0.0,19069.0,17.25082266493061,25
171.0,17,25.0,Rhodotorula mucilaginosa,24.0,6.0,17301.0,18.197754573752086,22
171.0,17,30.0,Rhodotorula mucilaginosa,24.0,0.0,15697.0,17.304018311861725,32
171.0,50,0.0,Rhodotorula mucilaginosa,30.0,48.0,14472.0,12.773052629123947,20
171.0,50,5.0,Rhodotorula mucilaginosa,30.0,48.0,15839.0,15.450067846192566,20
171.0,50,10.0,Rhodotorula mucilaginosa,30.0,0.0,14719.0,13.031771454178722,20
171.0,50,15.0,Rhodotorula mucilaginosa,30.0,0.0,14798.0,12.424951840956403,20
171.0,50,20.0,Rhodotorula mucilaginosa,30.0,0.0,15695.0,17.018629396519483,39
171.0,50,25.0,Rhodotorula mucilaginosa,0.0,0.0,23336.0,17.258089504300678,20
171.0,50,30.0,Rhodotorula mucilaginosa,42.0,0.0,10446.0,17.26001935749936,38
171.0,91,0.0,Rhodotorula mucilaginosa,0.0,30.0,21833.0,13.736174749756072,20
171.0,91,5.0,Rhodotorula mucilaginosa,6.0,36.0,27078.0,16.602129053281793,20
171.0,91,10.0,Rhodotorula mucilaginosa,6.0,0.0,25699.0,14.886621581355268,19
171.0,91,15.0,Rhodotorula mucilaginosa,6.0,0.0,22735.0,13.448228701345498,20
171.0,91,20.0,Rhodotorula mucilaginosa,30.0,0.0,16183.0,14.165819966939306,20
171.0,91,25.0,Rhodotorula mucilaginosa,24.0,0.0,15185.0,17.208001239429493,28
171.0,91,30.0,Rhodotorula mucilaginosa,18.0,6.0,8735.0,13.903872431290193,19
172.0,10,0.0,Rhodotorula mucilaginosa,30.0,36.0,44209.0,12.027838744383676,20
172.0,10,5.0,Rhodotorula mucilaginosa,30.0,36.0,48298.0,14.052930786509126,21
172.0,10,10.0,Rhodotorula mucilaginosa,30.0,0.0,46377.0,12.831211565389204,20
172.0,10,15.0,Rhodotorula mucilaginosa,36.0,0.0,38480.0,12.028692735542627,20
172.0,10,20.0,Rhodotorula mucilaginosa,36.0,0.0,34268.0,17.428887473249784,23
172.0,10,25.0,Rhodotorula mucilaginosa,6.0,6.0,27771.0,17.440670994284513,20
