strain_id,copper_mm,species,hue_wmean,chroma_median,n,morph
204.0,10.0,Rhodotorula mucilaginosa,44.74526607126607,8.977145990192454,15.0,0
204.0,15.0,Rhodotorula mucilaginosa,48.779406843581356,7.8554691016204,15.0,0
204.0,20.0,Rhodotorula mucilaginosa,53.47240947945889,8.549367981527965,20.0,0
204.0,25.0,Rhodotorula mucilaginosa,54.74718550049881,7.324267749066114,20.0,0
204.0,30.0,Rhodotorula mucilaginosa,56.44560275503181,5.869583051729798,20.0,0
205.0,0.0,Rhodotorula mucilaginosa,12.615791937750366,11.149502370066894,20.0,1
205.0,5.0,Rhodotorula mucilaginosa,31.288224844262956,10.7323328109125,15.0,0
205.0,10.0,Rhodotorula mucilaginosa,31.78210197332143,9.592924695596146,15.0,0
205.0,15.0,Rhodotorula mucilaginosa,33.37899491477447,8.655377204289081,10.0,0
205.0,20.0,Rhodotorula mucilaginosa,37.76704558715015,7.867684081730936,15.0,0
205.0,25.0,Rhodotorula mucilaginosa,39.01154754107217,7.374056766753429,10.0,0
205.0,30.0,Rhodotorula mucilaginosa,36.33856036733768,5.802302385901077,10.0,0
206.0,0.0,Rhodotorula mucilaginosa,7.272058394148683,10.418744201188712,20.0,1
206.0,5.0,Rhodotorula mucilaginosa,41.52946994983752,13.251285843470038,20.0,0
206.0,10.0,Rhodotorula mucilaginosa,43.4862427504257,12.397891754936179,20.0,0
206.0,15.0,Rhodotorula mucilaginosa,44.132143829760494,11.011263006088576,20.0,0
206.0,20.0,Rhodotorula mucilaginosa,48.94140270017836,9.90321818339312,20.0,0
206.0,25.0,Rhodotorula mucilaginosa,54.02408438591967,8.746053973367665,20.0,0
206.0,30.0,Rhodotorula mucilaginosa,61.54206673053549,5.13486284263019,20.0,0
207.0,0.0,Rhodotorula mucilaginosa,5.164087936389167,11.85827323350837,20.0,1
207.0,5.0,Rhodotorula mucilaginosa,45.03892574654644,13.387278825105223,20.0,0
207.0,10.0,Rhodotorula mucilaginosa,42.362232048197086,11.336865540209095,20.0,0
207.0,15.0,Rhodotorula mucilaginosa,43.96383128486706,10.023398937555807,20.0,0
207.0,20.0,Rhodotorula mucilaginosa,52.531791168425,8.584453873405016,20.0,0
207.0,25.0,Rhodotorula mucilaginosa,59.28293151264193,7.642382083064594,20.0,0
207.0,30.0,Rhodotorula mucilaginosa,68.12216612376972,6.964153775785838,20.0,0
208.0,0.0,Rhodotorula mucilaginosa,9.532681012106968,10.00867663665648,20.0,1
208.0,5.0,Rhodotorula mucilaginosa,34.30751586414986,11.449818471907022,20.0,0
208.0,10.0,Rhodotorula mucilaginosa,40.796785947298474,11.427792618284027,20.0,0
208.0,15.0,Rhodotorula mucilaginosa,43.14536240998349,11.099445426098583,20.0,0
208.0,20.0,Rhodotorula mucilaginosa,49.022433251184,10.50320114585366,20.0,0
208.0,25.0,Rhodotorula mucilaginosa,52.79294904915723,9.354199193976957,20.0,0
208.0,30.0,Rhodotorula mucilaginosa,60.65556426765091,6.703061198650927,20.0,0
209.0,0.0,Rhodotorula mucilaginosa,3.5144619498011673,10.333303858949389,20.0,1
209.0,5.0,Rhodotorula mucilaginosa,31.698790055527873,12.17597992348555,21.0,0
209.0,10.0,Rhodotorula mucilaginosa,30.777843590129518,10.946663630438593,20.0,1
209.0,15.0,Rhodotorula mucilaginosa,33.394031786483346,9.937755359653838,20.0,0
209.0,20.0,Rhodotorula mucilaginosa,36.465909060531324,8.356980671570799,20.0,0
209.0,25.0,Rhodotorula mucilaginosa,38.64976926166709,7.244192748167579,20.0,0
209.0,30.0,Rhodotorula mucilaginosa,40.194103114076626,5.004977807617443,20.0,0
210.0,0.0,Rhodotorula mucilaginosa,23.93865457321608,6.425466154319403,20.0,1
210.0,5.0,Rhodotorula mucilaginosa,56.80377487698659,9.83915372244018,20.0,0
210.0,10.0,Rhodotorula mucilaginosa,66.52775840871978,8.874904575385564,20.0,0
210.0,15.0,Rhodotorula mucilaginosa,72.41463671983999,8.190838625249658,20.0,0
210.0,20.0,Rhodotorula mucilaginosa,80.0106416284376,8.470607430938243,20.0,0
210.0,25.0,Rhodotorula mucilaginosa,81.19019813138861,7.854830742239869,20.0,0
210.0,30.0,Rhodotorula mucilaginosa,82.51544584146859,6.228642712355294,20.0,0
211.0,0.0,Rhodotorula mucilaginosa,23.234189154064012,12.891300704985728,20.0,1
211.0,5.0,Rhodotorula mucilaginosa,41.42407301750308,15.141750035418184,20.0,0
211.0,10.0,Rhodotorula mucilaginosa,41.007411026448075,15.765196628156243,20.0,0
211.0,15.0,Rhodotorula mucilaginosa,45.96817597896573,14.451162128679261,20.0,0
211.0,20.0,Rhodotorula mucilaginosa,52.547682480158166,12.250320655058262,20.0,0
211.0,25.0,Rhodotorula mucilaginosa,57.02474313889904,10.658232065358742,20.0,0
211.0,30.0,Rhodotorula mucilaginosa,59.851930434414044,8.590707126104931,20.0,0
213.0,0.0,Rhodotorula mucilaginosa,23.7672118501161,8.252469813350174,20.0,1
213.0,5.0,Rhodotorula mucilaginosa,41.53030819635921,10.459210476896715,20.0,0
213.0,10.0,Rhodotorula mucilaginosa,45.177964529920025,7.525130350678346,20.0,0
213.0,15.0,Rhodotorula mucilaginosa,49.63288568394805,6.346809735198436,20.0,0
213.0,20.0,Rhodotorula mucilaginosa,57.042461469974434,7.18200513152731,20.0,0
213.0,25.0,Rhodotorula mucilaginosa,56.5614115380929,6.06075079906509,20.0,0
213.0,30.0,Rhodotorula mucilaginosa,54.8150726482162,4.762818615049145,20.0,0
214.0,0.0,Rhodotorula mucilaginosa,3.3932133041037056,10.245652194770733,20.0,1
214.0,5.0,Rhodotorula mucilaginosa,28.193479864480263,11.482848668986627,20.0,1
214.0,10.0,Rhodotorula mucilaginosa,33.88095292978839,11.202175292215191,20.0,0
214.0,15.0,Rhodotorula mucilaginosa,37.637960251312435,10.672549520684642,20.0,0
214.0,20.0,Rhodotorula mucilaginosa,44.36718261996484,9.560009835739653,20.0,0
214.0,25.0,Rhodotorula mucilaginosa,48.89821367839801,8.609768586638378,20.0,0
214.0,30.0,Rhodotorula mucilaginosa,61.15947392999334,7.349068595928524,20.0,0
215.0,0.0,Rhodotorula taiwanensis,18.33475245195548,13.80328585691364,20.0,1
215.0,5.0,Rhodotorula taiwanensis,38.67682287541709,14.41828026074787,15.0,0
215.0,10.0,Rhodotorula taiwanensis,46.40292206312592,9.204518864216565,20.0,0
215.0,15.0,Rhodotorula taiwanensis,301.4191950601769,2.6614170630645138,10.0,1
216.0,0.0,Rhodotorula mucilaginosa,9.67772711558663,12.276939303738661,20.0,1
216.0,5.0,Rhodotorula mucilaginosa,39.06789127244673,13.881870445184845,20.0,0
216.0,10.0,Rhodotorula mucilaginosa,37.709673735188154,12.058630360893417,20.0,0
216.0,15.0,Rhodotorula mucilaginosa,38.33738040401817,11.075423524553832,20.0,0
216.0,20.0,Rhodotorula mucilaginosa,43.16480874313648,9.601921290964675,20.0,0
216.0,25.0,Rhodotorula mucilaginosa,45.82777241323879,8.397297115109945,20.0,0
216.0,30.0,Rhodotorula mucilaginosa,53.24492387313662,6.4173606296886465,20.0,0
217.0,0.0,Rhodotorula mucilaginosa,18.12793418870136,10.521889276749619,20.0,1
217.0,5.0,Rhodotorula mucilaginosa,36.764820454712904,13.68827933540377,20.0,0
217.0,10.0,Rhodotorula mucilaginosa,40.36416303571956,12.356601856418923,20.0,0
217.0,15.0,Rhodotorula mucilaginosa,41.35341454844048,10.963615259414208,20.0,0
217.0,20.0,Rhodotorula mucilaginosa,39.528261371783245,8.72576849836289,20.0,0
217.0,25.0,Rhodotorula mucilaginosa,36.43156534808988,7.2026101864762175,20.0,0
217.0,30.0,Rhodotorula mucilaginosa,46.41507853870569,5.438716372795284,20.0,0
218.0,0.0,Rhodotorula mucilaginosa,22.04673733756109,9.41324178731697,20.0,1
218.0,5.0,Rhodotorula mucilaginosa,41.38022351298297,12.694105353243861,20.0,0
218.0,10.0,Rhodotorula mucilaginosa,44.68508691427304,10.351779724905828,20.0,0
218.0,15.0,Rhodotorula mucilaginosa,44.565229842800775,9.194105995925725,20.0,0
218.0,20.0,Rhodotorula mucilaginosa,47.51933987353791,8.484209502202942,20.0,0
218.0,25.0,Rhodotorula mucilaginosa,48.44245393700811,8.41047195273635,20.0,0
218.0,30.0,Rhodotorula mucilaginosa,47.579972860813434,6.025346963769981,20.0,0
219.0,0.0,Rhodotorula mucilaginosa,24.146184293430014,13.20118041759413,20.0,1
219.0,5.0,Rhodotorula mucilaginosa,38.017400369842306,13.949762029541851,20.0,0
219.0,10.0,Rhodotorula mucilaginosa,41.02081910852661,11.86289488964783,20.0,0
219.0,15.0,Rhodotorula mucilaginosa,44.59050705922001,10.783186553086125,20.0,0
219.0,20.0,Rhodotorula mucilaginosa,50.081881871691884,9.208672873854805,20.0,0
219.0,25.0,Rhodotorula mucilaginosa,50.74603529115467,8.203062272650177,20.0,0
219.0,30.0,Rhodotorula mucilaginosa,51.315789765401576,6.217955835430857,20.0,0
220.0,0.0,Rhodotorula mucilaginosa,23.09958785529723,12.09781967883415,20.0,1
220.0,5.0,Rhodotorula mucilaginosa,41.189427371907755,15.7034482243484,21.0,0
220.0,10.0,Rhodotorula mucilaginosa,41.155567167529256,15.68717047632687,20.0,0
220.0,15.0,Rhodotorula mucilaginosa,44.83351050256526,13.605140308249979,20.0,0
220.0,20.0,Rhodotorula mucilaginosa,51.18058512227352,11.767751847180548,20.0,0
220.0,25.0,Rhodotorula mucilaginosa,58.154273728756024,10.353754226964222,20.0,0
220.0,30.0,Rhodotorula mucilaginosa,62.033977509531724,8.637937220536898,20.0,0
221.0,0.0,Rhodotorula dairenensis,28.143943763763808,11.82279242880513,20.0,1
221.0,5.0,Rhodotorula dairenensis,43.61140344213859,15.947577708323074,20.0,0
221.0,10.0,Rhodotorula dairenensis,42.72627656308589,16.25162281332526,20.0,0
221.0,15.0,Rhodotorula dairenensis,45.78565760543572,14.908483625491327,20.0,0
221.0,20.0,Rhodotorula dairenensis,52.41181564435876,12.486847094253752,20.0,0
221.0,25.0,Rhodotorula dairenensis,59.720923758967224,11.071728196844568,20.0,0
221.0,30.0,Rhodotorula dairenensis,62.01875244653106,8.643314749781979,20.0,0
222.0,0.0,Rhodotorula mucilaginosa,25.547618919915003,8.14235139264484,20.0,1
222.0,5.0,Rhodotorula mucilaginosa,43.514504401350415,10.216759794515033,20.0,0
222.0,10.0,Rhodotorula mucilaginosa,55.16177032767032,9.39205197066371,20.0,0
222.0,15.0,Rhodotorula mucilaginosa,61.26590817873568,8.753455075232786,20.0,0
222.0,20.0,Rhodotorula mucilaginosa,62.81135330298393,9.096361761093743,20.0,0
222.0,25.0,Rhodotorula mucilaginosa,63.91139519675075,7.109373953389833,20.0,0
222.0,30.0,Rhodotorula mucilaginosa,41.027737499830785,2.9079106441938696,20.0,0
223.0,0.0,Rhodotorula mucilaginosa,5.2122071602551365,10.392952442332426,20.0,1
223.0,5.0,Rhodotorula mucilaginosa,37.148423324027604,13.456966912747534,20.0,0
223.0,10.0,Rhodotorula mucilaginosa,40.22909192147955,13.051332918183661,20.0,0
223.0,15.0,Rhodotorula mucilaginosa,43.300544099131635,12.200891562267358,20.0,0
223.0,20.0,Rhodotorula mucilaginosa,48.474458090725975,11.354946793351996,20.0,0
223.0,25.0,Rhodotorula mucilaginosa,53.615438311271056,9.66654532320403,20.0,0
223.0,30.0,Rhodotorula mucilaginosa,56.161465259169326,5.59685347218217,20.0,0
224.0,0.0,Rhodotorula taiwanensis,30.08473515339157,13.449595032242687,15.0,1
224.0,5.0,Rhodotorula taiwanensis,47.52961700580201,14.560414788105376,15.0,0
224.0,10.0,Rhodotorula taiwanensis,50.22136396864596,12.441656886751398,15.0,0
224.0,15.0,Rhodotorula taiwanensis,46.77860886434928,10.107848650293112,15.0,0
224.0,20.0,Rhodotorula taiwanensis,330.18308775098836,4.080305287252563,15.0,1
224.0,25.0,Rhodotorula taiwanensis,51.842482943242224,5.363735695749998,10.0,0
225.0,0.0,Rhodotorula mucilaginosa,4.951410617911825,10.851922345331769,20.0,1
225.0,5.0,Rhodotorula mucilaginosa,31.134222260215886,9.172336289232883,20.0,0
225.0,10.0,Rhodotorula mucilaginosa,36.34533604680971,8.548782909872124,20.0,0
225.0,15.0,Rhodotorula mucilaginosa,43.01688128991022,8.557669017681159,20.0,0
225.0,20.0,Rhodotorula mucilaginosa,47.32007077912388,6.416647978030218,20.0,0
225.0,25.0,Rhodotorula mucilaginosa,52.408919887410605,4.988518913482159,20.0,0
225.0,30.0,Rhodotorula mucilaginosa,63.58809086432962,5.8345887512736585,20.0,0
227.0,0.0,Rhodotorula mucilaginosa,25.74968569261266,12.46270199341176,20.0,1
227.0,5.0,Rhodotorula mucilaginosa,35.64939706625768,12.26786963056351,20.0,0
227.0,10.0,Rhodotorula mucilaginosa,30.515096318567704,8.86801687641561,20.0,1
227.0,15.0,Rhodotorula mucilaginosa,39.70665654413637,8.204993301317,20.0,0
227.0,20.0,Rhodotorula mucilaginosa,42.643582672106795,5.85177750513731,20.0,0
227.0,25.0,Rhodotorula mucilaginosa,43.241672319302914,4.307953179409337,20.0,0
227.0,30.0,Rhodotorula mucilaginosa,302.31656105898503,2.00652597492395,20.0,1
228.0,0.0,Rhodotorula mucilaginosa,19.55304277409735,6.838640218259152,20.0,1
228.0,5.0,Rhodotorula mucilaginosa,61.67141539623745,10.884172428788082,20.0,0
228.0,10.0,Rhodotorula mucilaginosa,59.11887344203931,8.566207064806616,20.0,0
228.0,15.0,Rhodotorula mucilaginosa,60.97528831776785,7.746535229516075,20.0,0
228.0,20.0,Rhodotorula mucilaginosa,67.26912817019718,6.910439938823508,20.0,0
228.0,25.0,Rhodotorula mucilaginosa,75.16070875566706,7.2898752851794235,20.0,0
228.0,30.0,Rhodotorula mucilaginosa,81.71716631834452,5.788414225917541,20.0,0
229.0,0.0,Rhodotorula mucilaginosa,20.990059961172857,8.448259154286838,20.0,1
229.0,5.0,Rhodotorula mucilaginosa,47.33792233298389,12.133266231361695,20.0,0
229.0,10.0,Rhodotorula mucilaginosa,46.42166772458162,10.046006454971494,20.0,0
229.0,15.0,Rhodotorula mucilaginosa,50.953001773277414,9.33007659759964,20.0,0
229.0,20.0,Rhodotorula mucilaginosa,57.87926613327955,8.480658499608786,20.0,0
229.0,25.0,Rhodotorula mucilaginosa,62.900490654841846,8.306246649613989,20.0,0
229.0,30.0,Rhodotorula mucilaginosa,72.17491302612457,5.548793974320308,20.0,0
230.0,0.0,Rhodotorula dairenensis,5.087514499916057,7.504806472564586,17.0,1
230.0,5.0,Rhodotorula dairenensis,49.24061851818998,8.927406378308916,20.0,0
230.0,10.0,Rhodotorula dairenensis,50.18892011160439,8.704504907631952,14.0,0
230.0,15.0,Rhodotorula dairenensis,54.95533958146327,8.166133616067714,15.0,0
230.0,20.0,Rhodotorula dairenensis,66.3788429589208,6.717627755962631,10.0,0
230.0,25.0,Rhodotorula dairenensis,74.1329634567145,7.041399735638692,15.0,0
230.0,30.0,Rhodotorula dairenensis,84.95463898589011,6.432374894009938,10.0,0
231.0,0.0,Rhodotorula mucilaginosa,39.814924723033265,12.926957454992895,20.0,0
231.0,5.0,Rhodotorula mucilaginosa,48.11667798823363,14.995973897171218,20.0,0
231.0,10.0,Rhodotorula mucilaginosa,46.4322859668805,13.91673550396291,20.0,0
231.0,15.0,Rhodotorula mucilaginosa,46.98655405906725,13.970133832079748,20.0,0
231.0,20.0,Rhodotorula mucilaginosa,54.56438832217677,11.664900627345276,20.0,0
231.0,25.0,Rhodotorula mucilaginosa,57.72612944770637,9.090226140847278,20.0,0
231.0,30.0,Rhodotorula mucilaginosa,63.63452925867916,7.270667368712771,20.0,0
232.0,0.0,Rhodotorula mucilaginosa,27.022753653936782,8.66129672309297,20.0,1
232.0,5.0,Rhodotorula mucilaginosa,44.38850379630038,10.576380702364082,20.0,0
232.0,10.0,Rhodotorula mucilaginosa,52.20655389937219,9.400342943379822,20.0,0
232.0,15.0,Rhodotorula mucilaginosa,55.965434418123834,9.133808560749749,20.0,0
232.0,20.0,Rhodotorula mucilaginosa,61.54591120836495,8.24733314770366,20.0,0
232.0,25.0,Rhodotorula mucilaginosa,62.67904551027949,6.9949103177778245,20.0,0
232.0,30.0,Rhodotorula mucilaginosa,52.784826471610074,4.433541871698637,20.0,0
233.0,0.0,Rhodotorula mucilaginosa,11.701691132423614,8.159166269720448,20.0,1
233.0,5.0,Rhodotorula mucilaginosa,48.50189329353212,10.040479057974213,20.0,0
233.0,10.0,Rhodotorula mucilaginosa,52.21194995086783,8.579407207886632,20.0,0
233.0,15.0,Rhodotorula mucilaginosa,51.63609319877738,7.059552072454393,20.0,0
233.0,20.0,Rhodotorula mucilaginosa,59.61506972213938,6.977630650926654,20.0,0
233.0,25.0,Rhodotorula mucilaginosa,62.93923055555264,5.104652353340489,20.0,0
233.0,30.0,Rhodotorula mucilaginosa,57.580222270591086,2.4729223287853497,21.0,0
234.0,0.0,Rhodotorula mucilaginosa,18.670105774648732,6.983284101751184,15.0,1
234.0,5.0,Rhodotorula mucilaginosa,54.82014649270153,13.228088250379376,15.0,0
234.0,10.0,Rhodotorula mucilaginosa,55.882386270661655,10.835213453942428,15.0,0
234.0,15.0,Rhodotorula mucilaginosa,53.353029754836435,9.03291262576101,15.0,0
234.0,20.0,Rhodotorula mucilaginosa,59.84287657457143,8.428075207402914,15.0,0
234.0,25.0,Rhodotorula mucilaginosa,67.45423939270665,8.582234517556854,15.0,0
234.0,30.0,Rhodotorula mucilaginosa,70.74080125149983,7.794314816303182,15.0,0
235.0,0.0,Rhodotorula mucilaginosa,26.02396817173544,12.599130677585324,20.0,1
235.0,5.0,Rhodotorula mucilaginosa,38.47619025001343,12.73946736858488,20.0,0
235.0,10.0,Rhodotorula mucilaginosa,41.93741332099729,10.884275013718579,20.0,0
235.0,15.0,Rhodotorula mucilaginosa,50.42271969266963,9.979160748403995,20.0,0
235.0,20.0,Rhodotorula mucilaginosa,57.76835106220441,9.597277952846085,20.0,0
235.0,25.0,Rhodotorula mucilaginosa,59.84963589200019,7.34133902549171,20.0,0
235.0,30.0,Rhodotorula mucilaginosa,309.4533473374979,2.6012139991002403,20.0,1
236.0,0.0,Rhodotorula mucilaginosa,5.6067890457922065,9.618347980893262,20.0,1
236.0,5.0,Rhodotorula mucilaginosa,42.93099086500502,11.46529979558916,20.0,0
236.0,10.0,Rhodotorula mucilaginosa,48.46203130166902,12.164492846913095,20.0,0
236.0,15.0,Rhodotorula mucilaginosa,48.948053531712134,11.083658081389341,20.0,0
236.0,20.0,Rhodotorula mucilaginosa,54.18885474939408,9.822714673507544,20.0,0
236.0,25.0,Rhodotorula mucilaginosa,57.46094447818079,8.720008743576631,20.0,0
236.0,30.0,Rhodotorula mucilaginosa,68.82246497433654,7.717582151216977,20.0,0
237.0,0.0,Rhodotorula mucilaginosa,5.5110713284530455,9.554481756027078,20.0,1
237.0,5.0,Rhodotorula mucilaginosa,42.6611467970558,11.25404951290532,20.0,0
237.0,10.0,Rhodotorula mucilaginosa,49.03792339269259,11.608146923945696,20.0,0
237.0,15.0,Rhodotorula mucilaginosa,49.42641991747079,10.869116500031346,20.0,0
237.0,20.0,Rhodotorula mucilaginosa,54.92090643330375,9.897322661073893,20.0,0
237.0,25.0,Rhodotorula mucilaginosa,58.23947627690472,8.916360964864728,20.0,0
237.0,30.0,Rhodotorula mucilaginosa,69.80878250044363,7.19994954575987,20.0,0
238.0,0.0,Rhodotorula mucilaginosa,26.888680953730194,11.394893316993457,20.0,1
238.0,5.0,Rhodotorula mucilaginosa,40.971174554924154,15.331104590583212,20.0,0
238.0,10.0,Rhodotorula mucilaginosa,42.153569891144066,15.329583092755662,20.0,0
238.0,15.0,Rhodotorula mucilaginosa,46.03515258918495,14.348115830123596,20.0,0
238.0,20.0,Rhodotorula mucilaginosa,51.19798609296403,12.25282666435778,20.0,0
238.0,25.0,Rhodotorula mucilaginosa,56.103853527534106,10.035017348709916,20.0,0
238.0,30.0,Rhodotorula mucilaginosa,58.5564159702467,7.9287412615204715,20.0,0
239.0,0.0,Rhodotorula mucilaginosa,2.915989549095984,6.603813962837701,20.0,1
239.0,5.0,Rhodotorula mucilaginosa,54.964784543745715,7.550611692631657,20.0,0
239.0,10.0,Rhodotorula mucilaginosa,56.46880811861651,6.906942807523171,10.0,0
239.0,15.0,Rhodotorula mucilaginosa,63.57954127342854,6.168733556256625,10.0,0
239.0,20.0,Rhodotorula mucilaginosa,70.86798303941183,4.345335032302441,10.0,0
239.0,25.0,Rhodotorula mucilaginosa,76.46750580395617,3.741832396632909,10.0,0
239.0,30.0,Rhodotorula mucilaginosa,101.3754371837688,1.624870238096294,20.0,0
240.0,0.0,Rhodotorula mucilaginosa,22.397095603805624,11.590030311657237,20.0,1
240.0,5.0,Rhodotorula mucilaginosa,45.812713638553205,11.963747690898138,20.0,0
240.0,10.0,Rhodotorula mucilaginosa,42.397117861820576,11.524478262153647,20.0,0
240.0,15.0,Rhodotorula mucilaginosa,48.373251368965846,11.597070090179997,20.0,0
240.0,20.0,Rhodotorula mucilaginosa,58.20275344098155,11.396796119324216,20.0,0
240.0,25.0,Rhodotorula mucilaginosa,64.70446100568343,9.558592659055517,20.0,0
240.0,30.0,Rhodotorula mucilaginosa,71.25355408488024,9.093273854129482,20.0,0
241.0,0.0,Rhodotorula mucilaginosa,6.773291236792692,10.145603547977569,20.0,1
241.0,5.0,Rhodotorula mucilaginosa,40.86114883344041,12.049621718135981,16.0,0
241.0,10.0,Rhodotorula mucilaginosa,41.97853207863774,10.896068236106657,20.0,0
241.0,15.0,Rhodotorula mucilaginosa,43.41567801323622,9.900038456894276,15.0,0
241.0,20.0,Rhodotorula mucilaginosa,50.24490139655715,7.768982578540656,15.0,0
241.0,25.0,Rhodotorula mucilaginosa,59.10706125987441,6.122825927165184,15.0,0
241.0,30.0,Rhodotorula mucilaginosa,70.68348863358771,4.818286561389421,20.0,0
243.0,0.0,Rhodotorula mucilaginosa,40.805768569150565,6.293912433533159,20.0,0
243.0,5.0,Rhodotorula mucilaginosa,57.882432552832256,8.19536603487704,20.0,0
243.0,10.0,Rhodotorula mucilaginosa,67.20494054597428,6.324710773801488,20.0,0
243.0,15.0,Rhodotorula mucilaginosa,81.68358765397835,6.117978157553211,20.0,0
243.0,20.0,Rhodotorula mucilaginosa,104.16085866646708,5.377571476766629,20.0,0
243.0,25.0,Rhodotorula mucilaginosa,120.78962663388293,4.248375462049111,20.0,0
243.0,30.0,Rhodotorula mucilaginosa,139.18950264789135,3.990252255399362,20.0,0
245.0,0.0,Rhodotorula mucilaginosa,19.51853846194204,9.310220147214226,20.0,1
245.0,5.0,Rhodotorula mucilaginosa,40.02941881890122,12.203222833460828,20.0,0
245.0,10.0,Rhodotorula mucilaginosa,45.08445720246961,10.972082490393104,20.0,0
245.0,15.0,Rhodotorula mucilaginosa,42.50116836230748,9.633159137931287,20.0,0
245.0,20.0,Rhodotorula mucilaginosa,47.522828127639194,8.535476237803028,20.0,0
245.0,25.0,Rhodotorula mucilaginosa,43.70427137319735,7.045348848849406,20.0,0
245.0,30.0,Rhodotorula mucilaginosa,32.53989980088747,4.89815682657694,20.0,0
246.0,0.0,Rhodotorula mucilaginosa,9.574230774989845,11.566952456908137,20.0,1
246.0,5.0,Rhodotorula mucilaginosa,34.40719472677675,11.468565960395843,20.0,0
246.0,10.0,Rhodotorula mucilaginosa,36.490602169153924,10.938090360648232,20.0,0
246.0,15.0,Rhodotorula mucilaginosa,37.209524155161226,8.946016240001498,20.0,0
246.0,20.0,Rhodotorula mucilaginosa,41.81863328672125,7.793807883762437,20.0,0
246.0,25.0,Rhodotorula mucilaginosa,43.45444337034016,6.283769185308028,20.0,0
246.0,30.0,Rhodotorula mucilaginosa,57.318507854741476,4.859850201913641,20.0,0
247.0,0.0,Rhodotorula toruloides,3.498343077662244,6.6227791044669875,20.0,1
247.0,5.0,Rhodotorula toruloides,41.2353510027402,7.021106075344871,20.0,0
247.0,10.0,Rhodotorula toruloides,37.61997638276008,5.802613755823522,15.0,0
247.0,15.0,Rhodotorula toruloides,47.630115531146664,5.922139574041177,20.0,0
247.0,20.0,Rhodotorula toruloides,51.855058801198126,4.510710094005615,20.0,0
247.0,25.0,Rhodotorula toruloides,59.503910797939,3.4460843285462177,10.0,0
247.0,30.0,Rhodotorula toruloides,349.36863344798263,0.9456179407727934,10.0,1
248.0,0.0,Rhodotorula sp. clade XIII,21.600928697218066,4.508896997844081,20.0,1
248.0,5.0,Rhodotorula sp. clade XIII,55.31135337635725,5.565249177685012,20.0,0
248.0,10.0,Rhodotorula sp. clade XIII,48.859872283546295,3.5355863431371937,20.0,0
248.0,15.0,Rhodotorula sp. clade XIII,55.06656667702814,2.472210089024907,20.0,0
248.0,20.0,Rhodotorula sp. clade XIII,89.13033353947458,1.3863889198538877,15.0,0
248.0,25.0,Rhodotorula sp. clade XIII,85.02844522654459,1.4936770631132157,15.0,0
248.0,30.0,Rhodotorula sp. clade XIII,248.62166435016712,2.05249021202495,15.0,1
249.0,0.0,Rhodotorula mucilaginosa,341.1276268051159,3.509557385961058,10.0,1
249.0,5.0,Rhodotorula mucilaginosa,78.11756026239487,7.878454060553217,15.0,0
249.0,10.0,Rhodotorula mucilaginosa,234.03092808119987,3.8593364015302494,10.0,1
250.0,0.0,Rhodotorula paludigena,19.57279748065775,8.354362948102995,10.0,1
250.0,5.0,Rhodotorula paludigena,31.45595288141371,7.851441462344745,15.0,0
250.0,10.0,Rhodotorula paludigena,22.569036287007545,6.259109375741078,10.0,1
250.0,15.0,Rhodotorula paludigena,34.77353369012049,5.797899050106462,10.0,0
250.0,20.0,Rhodotorula paludigena,50.5357665163247,6.590471248105934,15.0,0
250.0,25.0,Rhodotorula paludigena,61.27587057637429,6.449613090842236,15.0,0
250.0,30.0,Rhodotorula paludigena,69.8945818086312,4.019409624251217,15.0,0
251.0,0.0,,28.84946552898981,8.453629623742334,20.0,1
251.0,5.0,,54.83218658474396,9.535011451516247,20.0,0
251.0,10.0,,46.6728832436962,7.693772154433436,20.0,0
251.0,15.0,,49.76147727410829,5.9533431492680045,20.0,0
251.0,20.0,,33.73000056677634,6.549312220827861,15.0,0
251.0,25.0,,32.08523518639843,6.853880765332696,15.0,0
251.0,30.0,,44.389340090043234,6.089557333443501,15.0,0
252.0,0.0,,23.43711457066029,12.177076925700469,20.0,1
252.0,5.0,,39.80592006355498,15.463754641764798,20.0,0
252.0,10.0,,37.38284894013193,12.705306002766903,20.0,0
252.0,15.0,,38.575918462798285,10.803342496190416,20.0,0
252.0,20.0,,40.09491307459551,7.583762664400227,20.0,0
252.0,25.0,,41.28183017137288,5.7017408709679565,20.0,0
252.0,30.0,,40.402338766982865,3.1964343506691177,20.0,0
253.0,0.0,Rhodotorula mucilaginosa,6.479135661791455,10.74278425818456,20.0,1
253.0,5.0,Rhodotorula mucilaginosa,34.97629665832696,12.708257021631509,20.0,0
253.0,10.0,Rhodotorula mucilaginosa,38.61129478259191,11.430023757493249,20.0,0
253.0,15.0,Rhodotorula mucilaginosa,42.95751050460531,11.141092715295915,20.0,0
253.0,20.0,Rhodotorula mucilaginosa,44.44275521500281,9.562108111474465,20.0,0
253.0,25.0,Rhodotorula mucilaginosa,43.687843117300055,7.826054039069397,20.0,0
253.0,30.0,Rhodotorula mucilaginosa,57.815345225600666,6.801432382638989,20.0,0
254.0,0.0,Rhodotorula mucilaginosa,20.598779738842282,12.13049911688713,20.0,1
254.0,5.0,Rhodotorula mucilaginosa,35.892574671115064,13.808756484623263,20.0,0
254.0,10.0,Rhodotorula mucilaginosa,34.27127193418483,11.369876093152381,20.0,0
